car,price,body,mileage,engV,engType,registration,year,model,drive
Hyundai,5000,van,5,2.5,Diesel,yes,1999,H 200 пасс.,rear
Hyundai,13000,sedan,6,1.4,Petrol,yes,2012,Accent,front
Hyundai,10200,other,82,2,Gas,yes,2008,Coupe,front
Hyundai,7400,hatch,112,1.4,Other,yes,2008,i30,front
Hyundai,34500,crossover,0,2,Diesel,yes,2016,Tucson,full
Hyundai,18000,crossover,55,2,Petrol,yes,2012,IX35,full
Hyundai,10700,hatch,114,1.6,Diesel,yes,2011,i30,front
Hyundai,0,crossover,0,2.2,Diesel,yes,2016,Santa FE,full
Hyundai,33500,crossover,0,2,Petrol,yes,2016,Tucson,full
Hyundai,9650,crossover,170,2,Diesel,yes,2006,Tucson,full
Hyundai,15450,crossover,63,2,Petrol,yes,2011,Tucson,full
Hyundai,5500,hatch,110,1.4,Petrol,yes,2007,Getz,front
Hyundai,6999,sedan,71,1.4,Other,yes,2008,Accent,front
Hyundai,9500,hatch,45,1.4,Petrol,yes,2011,i20,front
Hyundai,9700,vagon,42,1.8,Petrol,yes,2011,Matrix,front
Hyundai,18300,other,0,NA,Other,yes,2012,Sonata,
Hyundai,12500,sedan,50,1.6,Petrol,yes,2013,Elantra,front
Hyundai,9800,crossover,66,2,Petrol,yes,2007,Tucson,front
Hyundai,10900,sedan,115,2,Other,yes,2008,Sonata,front
Hyundai,6200,sedan,112,1.4,Petrol,yes,2007,Accent,front
Hyundai,8900,hatch,118,1.6,Diesel,yes,2008,i30,front
Hyundai,29800,other,49,2.4,Petrol,yes,2013,Santa FE,full
Hyundai,12900,crossover,49,2.7,Petrol,yes,2008,Tucson,full
Hyundai,13500,crossover,130,2.2,Diesel,yes,2007,Santa FE,full
Hyundai,5950,sedan,109,1.4,Petrol,yes,2008,Accent,front
Hyundai,12899,crossover,49,2.7,Petrol,yes,2008,Tucson,full
Hyundai,8800,sedan,71,2,Petrol,yes,2007,Sonata,front
Hyundai,30900,crossover,0,2,Petrol,yes,2016,Tucson,full
Hyundai,6700,sedan,54,1.4,Petrol,yes,2008,Accent,front
Hyundai,0,crossover,0,2.2,Diesel,yes,2016,Santa FE,full
Hyundai,0,crossover,0,2,Diesel,yes,2016,Tucson,full
Hyundai,5300,van,342,2.5,Diesel,yes,2000,H 200 груз.,rear
Hyundai,12777,crossover,102,2,Petrol,yes,2008,Tucson,full
Hyundai,8500,hatch,76,1.1,Petrol,yes,2011,i10,front
Hyundai,12700,vagon,90,2,Petrol,yes,2012,Tucson,full
Hyundai,12600,sedan,87,1.6,Petrol,yes,2012,Elantra,front
Hyundai,8800,hatch,122,1.6,Diesel,yes,2008,i30,
Hyundai,12500,crossover,90,2,Diesel,yes,2008,Tucson,full
Hyundai,6200,sedan,114,1.4,Petrol,yes,2008,Accent,front
Hyundai,9100,van,160,2.5,Diesel,yes,2009,H1 груз.,rear
Hyundai,8960,other,60,1.6,Other,yes,2011,Elantra,front
Hyundai,16700,crossover,22,2,Petrol,yes,2011,IX35,full
Hyundai,9700,sedan,12,1.4,Petrol,yes,2011,Accent,
Hyundai,6000,other,275,NA,Petrol,yes,2002,Coupe,front
Hyundai,17599,crossover,58,2,Petrol,yes,2011,IX35,front
Hyundai,7400,hatch,59,1.4,Petrol,yes,2008,Getz,front
Hyundai,36500,crossover,0,2,Diesel,yes,2016,Tucson,full
Hyundai,2100,crossover,230,2.5,Diesel,no,1998,Galloper,full
Hyundai,11999,vagon,55,1.6,Diesel,yes,2012,i30,front
Hyundai,5850,crossover,20,2,Diesel,yes,2014,IX35,full
Hyundai,5700,sedan,118,1.4,Petrol,yes,2007,Accent,front
Hyundai,19500,crossover,65,2,Diesel,yes,2011,IX35,full
Hyundai,20300,crossover,83,2,Diesel,yes,2011,IX35,full
Hyundai,18200,crossover,88,2,Petrol,yes,2012,IX35,full
Hyundai,8500,hatch,71,1.6,Petrol,yes,2011,i30,front
Hyundai,3700,sedan,119,1.4,Petrol,yes,2008,Accent,front
Hyundai,13700,crossover,123,2.2,Diesel,yes,2006,Santa FE,full
Hyundai,12900,crossover,49,2.7,Petrol,yes,2008,Tucson,full
Hyundai,9100,hatch,62,1.4,Petrol,yes,2011,i30,front
Hyundai,12800.775,hatch,0,1.4,Petrol,yes,2016,Solaris,front
Hyundai,14800,sedan,99,2,Gas,yes,2011,Sonata,front
Hyundai,5000,sedan,180,1.6,Petrol,yes,2004,Elantra,front
Hyundai,6200,van,187,2.5,Diesel,yes,2005,H1 пасс.,rear
Hyundai,9100,crossover,170,2,Petrol,yes,2007,Tucson,full
Hyundai,5200,other,250,2.5,Diesel,yes,2005,H1 пасс.,rear
Hyundai,14500,crossover,140,2,Gas,yes,2011,Tucson,front
Infiniti,35999,crossover,98,3.7,Gas,yes,2012,FX 37,full
Infiniti,33800,crossover,44,3.7,Petrol,yes,2012,FX 37,full
Infiniti,50695.515,crossover,1,3.7,Petrol,yes,2015,QX70,full
Infiniti,35162.3025,sedan,1,2,Petrol,yes,2014,Q50,rear
Infiniti,46022.028,crossover,1,2.5,Petrol,yes,2015,QX50,full
Infiniti,40700,crossover,34,3.7,Petrol,yes,2013,QX70,full
Infiniti,50695.515,crossover,0,3.7,Petrol,yes,2015,QX70,full
Infiniti,57756.8745,crossover,1,3,Diesel,yes,2016,QX70,full
Infiniti,93147.405,crossover,1,5.6,Petrol,yes,2016,QX80,full
Infiniti,19500,other,98,3.7,Petrol,yes,2008,G37,rear
Infiniti,40900,crossover,64,3,Diesel,yes,2014,FX 30,full
Infiniti,14200,crossover,129,3.5,Petrol,yes,2004,FX 35,full
Infiniti,13200,crossover,160,3.5,Petrol,yes,2003,FX 35,full
Infiniti,36900,crossover,82,3,Diesel,yes,2012,FX 30,full
Infiniti,14800,crossover,150,3.5,Gas,yes,2005,FX 35,full
Infiniti,12900,hatch,145,3.5,Gas,yes,2003,FX 35,full
Infiniti,49900,crossover,20,3,Diesel,yes,2015,QX70,full
Infiniti,26000,crossover,92,3.5,Petrol,yes,2009,FX 35,full
Infiniti,14900,crossover,190,3.5,Gas,yes,2005,FX 35,full
Infiniti,16300,crossover,146,3.5,Petrol,yes,2006,FX 35,full
Infiniti,17000,crossover,95,3.5,Gas,yes,2007,FX 35,full
Infiniti,16300,sedan,86,3.5,Petrol,yes,2008,G35,full
Infiniti,18880,crossover,120,3.5,Gas,yes,2008,FX 35,full
Infiniti,13400,crossover,137,4.5,Gas,yes,2004,FX 45,full
Infiniti,25700,crossover,120,3.5,Petrol,yes,2009,FX 35,full
Infiniti,15500,crossover,180,3.5,Gas,yes,2005,FX 35,full
Infiniti,33000,crossover,90,3.7,Petrol,yes,2011,FX 37,full
Infiniti,39800,crossover,50,3.7,Petrol,yes,2014,QX70,full
Infiniti,42500,crossover,42,3.7,Petrol,yes,2013,FX 37,full
Infiniti,42500,crossover,42,3.7,Petrol,yes,2013,QX70,full
Infiniti,19900,other,25,3.7,Petrol,yes,2015,QX70,
Infiniti,19900,other,25,3.7,Petrol,yes,2015,FX 37,
Infiniti,36500,crossover,112,3,Diesel,yes,2012,FX 30,rear
Infiniti,14100,crossover,130,3.5,Gas,yes,2004,FX 35,full
Infiniti,26400,crossover,130,3.5,Petrol,yes,2009,FX 35,full
Infiniti,15900,crossover,110,3.5,Gas,yes,2004,FX 35,full
Infiniti,34000,sedan,12,2.5,Petrol,yes,2014,Q70,rear
Infiniti,37900,crossover,32,3.7,Petrol,yes,2013,FX 37,full
Infiniti,26000,crossover,49,3.5,Petrol,yes,2008,FX 35,full
Infiniti,18300,crossover,114,3.5,Gas,yes,2008,FX 35,full
Infiniti,14200,crossover,118,3.5,Petrol,yes,2005,FX 35,full
Infiniti,24900,crossover,49,3.5,Petrol,yes,2009,FX 35,full
Infiniti,23800,sedan,650,2.5,Petrol,yes,2012,G25,rear
Infiniti,27500,crossover,98,3.5,Petrol,yes,2008,FX 35,full
Infiniti,29900,crossover,113,3.5,Gas,yes,2008,FX 35,full
Infiniti,14900,crossover,130,3.5,Gas,yes,2005,FX 35,full
Infiniti,32000,crossover,87,3.7,Gas,yes,2011,FX 37,full
Infiniti,27900,sedan,49,2.5,Petrol,yes,2013,G25,rear
Infiniti,42000,crossover,33,3.7,Petrol,yes,2014,QX70,full
Infiniti,23999,other,40,3.7,Petrol,yes,2008,G37,rear
Infiniti,16800,sedan,156,3.5,Gas,yes,2007,M35,full
Infiniti,14300,sedan,149,3.5,Petrol,yes,2007,G35,rear
Infiniti,18500,sedan,84,2.5,Petrol,yes,2010,G25,rear
Infiniti,19000,crossover,55,4.5,Gas,yes,2007,FX 45,full
Infiniti,29000,sedan,98,3.7,Petrol,yes,2013,M37,full
Infiniti,28000,crossover,34,3.7,Petrol,yes,2010,EX 37,full
Infiniti,26300,crossover,120,NA,Other,yes,2009,FX 35,
Infiniti,13999,other,75,3.5,Petrol,yes,2006,G35,rear
Infiniti,20800,crossover,52,NA,Other,yes,2008,EX 35,
Infiniti,15300,crossover,117,3.5,Petrol,yes,2005,FX 35,full
Infiniti,18900,crossover,115,3.5,Gas,yes,2008,FX 35,full
Infiniti,17999,crossover,150,3.5,Gas,yes,2007,FX 35,full
Infiniti,23900,sedan,66,2.5,Gas,yes,2012,G25,rear
Infiniti,34600,crossover,31,2.5,Petrol,yes,2014,QX50,full
Isuzu,6000,crossover,175,2.8,Diesel,yes,1987,Trooper,
Isuzu,13960,other,122,2.5,Diesel,yes,2011,D-Max,full
JAC,4800,other,43,1,Petrol,yes,2014,J2,front
JAC,11900,crossover,7,2,Gas,yes,2014,S5,front
Jaguar,18777,sedan,82,3,Petrol,yes,2008,XF,rear
Jaguar,48720.75,sedan,0,2,Petrol,yes,2015,XF,rear
Jaguar,32000,sedan,56,2,Petrol,yes,2013,XF,rear
Jaguar,30900,sedan,55,2,Petrol,yes,2013,XF,rear
Jaguar,27500,sedan,102,3,Petrol,yes,2012,XF,rear
Jaguar,47794.5,sedan,2,2,Diesel,yes,2015,XF,rear
Jaguar,26000,sedan,17,3,Petrol,yes,2009,XF,rear
Jaguar,19250,sedan,137,3,Petrol,yes,2009,XF,rear
Jaguar,29500,sedan,78,3,Petrol,yes,2013,XF,rear
Jaguar,7500,sedan,290,3,Petrol,yes,2002,S-Type,rear
Jaguar,9800,sedan,240,3,Petrol,yes,2001,X-Type,full
Jaguar,4500,sedan,270,4,Petrol,no,1993,XJR-S,
Jaguar,12999,sedan,215,3,Petrol,yes,2000,S-Type,rear
Jaguar,11700,sedan,196,3,Petrol,yes,2007,X-Type,full
Jaguar,39900,sedan,24,2,Petrol,yes,2016,XE,rear
Jaguar,10300,sedan,164,2.5,Petrol,yes,2006,X-Type,full
Jaguar,39900,sedan,22,2,Petrol,yes,2015,XE,rear
Jaguar,32500,other,43,4.2,Petrol,yes,2007,XKR,rear
Jaguar,21500,sedan,160,4,Petrol,yes,2001,Daimler,rear
Jeep,40000,crossover,45,3,Diesel,yes,2012,Grand Cherokee,full
Jeep,4900,crossover,280,4,Petrol,yes,1994,Grand Cherokee,full
Jeep,34900,crossover,74,6.1,Petrol,yes,2006,Grand Cherokee,full
Jeep,9500,other,257,2.5,Diesel,yes,1997,Grand Cherokee,full
Jeep,27500,crossover,250,3,Diesel,yes,2012,Grand Cherokee,full
Jeep,27500,crossover,93,6.1,Petrol,yes,2007,Grand Cherokee,full
Jeep,12500,crossover,125,2.5,Petrol,yes,1994,Wrangler,full
Jeep,53000,crossover,33,3,Diesel,yes,2015,Grand Cherokee,full
Jeep,5500,crossover,120,2.7,Diesel,no,2003,Grand Cherokee,full
Jeep,12500,crossover,149,2.8,Diesel,yes,2008,Cherokee,full
Jeep,7200,crossover,200,4,Gas,yes,2001,Grand Cherokee,full
Jeep,27000,crossover,40,3.8,Other,yes,2009,Wrangler,full
Jeep,3300,crossover,197,3.1,Diesel,no,2000,Grand Cherokee,full
Jeep,11300,crossover,118,2.4,Gas,yes,2007,Compass,full
Jeep,5000,crossover,286,2.7,Diesel,no,2002,Grand Cherokee,full
Jeep,45500,crossover,31,3.6,Petrol,yes,2014,Grand Cherokee,full
Jeep,55000,crossover,40,3.8,Petrol,yes,2011,Wrangler,full
Jeep,36999,crossover,0,2.4,Petrol,yes,2014,Cherokee,full
Jeep,86700,crossover,6,3.8,Petrol,yes,2011,Wrangler,full
Jeep,19500,crossover,143,3,Diesel,yes,2008,Grand Cherokee,full
Jeep,16999,crossover,170,3,Diesel,yes,2005,Grand Cherokee,full
Jeep,63500,crossover,1,3.6,Petrol,yes,2016,Wrangler,full
Jeep,8900,other,210,5.2,Gas,yes,1996,Grand Cherokee,full
Jeep,12500,crossover,152,2.4,Petrol,yes,2008,Patriot,full
Jeep,13990,crossover,210,3,Diesel,yes,2006,Grand Cherokee,full
Kia,20633.886,crossover,0,1.7,Diesel,yes,2016,Sportage,front
Kia,18000,crossover,64,2,Diesel,yes,2011,Sportage,full
Kia,21700,crossover,58,2,Diesel,yes,2012,Sportage,full
Kia,16400,hatch,54,1.6,Diesel,yes,2013,Ceed,front
Kia,13300,hatch,35,1.6,Petrol,yes,2012,Ceed,front
Kia,8800,other,135,2.4,Gas,yes,2006,Sorento,full
Kia,42741.621,crossover,0,2.2,Diesel,yes,2016,Sorento,full
Kia,14500,crossover,106,2.5,Diesel,yes,2008,Sorento,full
Kia,20500,crossover,98,2,Petrol,yes,2011,Sportage,full
Kia,23999,crossover,14,2.2,Diesel,yes,2012,Sorento,full
Kia,11200,sedan,60,1.6,Petrol,yes,2012,Rio,front
Kia,18700,other,87,2.2,Diesel,yes,2010,Sorento,full
Kia,19600,crossover,80,2,Gas,yes,2013,Sportage,full
Kia,7850,hatch,87,1.6,Petrol,yes,2008,Ceed,front
Kia,21500,crossover,107,2.2,Diesel,yes,2011,Sorento,full
Kia,22999,crossover,72,2.2,Diesel,yes,2012,Sorento,full
Kia,22800,crossover,45,2,Diesel,yes,2013,Sportage,full
Kia,5500,sedan,150,2,Petrol,yes,2004,Magentis,front
Kia,22800,crossover,58,2,Diesel,yes,2013,Sportage,full
Kia,22300,crossover,48,2,Diesel,yes,2014,Sportage,full
Kia,5400,hatch,124,1.1,Petrol,yes,2007,Picanto,front
Kia,9000,sedan,225,2,Petrol,yes,2006,Magentis,front
Kia,7900,sedan,176,1.6,Diesel,yes,2009,Cerato,front
Kia,9000,sedan,170,2.7,Gas,yes,2007,Magentis,front
Kia,19300,crossover,117,NA,Gas,yes,2012,Sorento,full
Kia,7600,sedan,136,2,Petrol,yes,2009,Cerato,front
Kia,8800,vagon,155,1.6,Gas,yes,2007,Ceed,front
Kia,12599,hatch,91,1.6,Petrol,yes,2012,Ceed,front
Kia,7499,sedan,193,2,Petrol,yes,2007,Magentis,front
Kia,9900,sedan,127,2.7,Gas,yes,2008,Magentis,front
Kia,11900,sedan,67,2,Petrol,yes,2011,Cerato,front
Kia,14500,sedan,91,2,Petrol,yes,2013,Cerato,front
Kia,13460.265,hatch,1,1.6,Petrol,yes,2016,Ceed,front
Kia,12000.495,sedan,1,1.4,Petrol,yes,2015,Rio,front
Kia,16153.8,vagon,1,1.6,Petrol,yes,2016,Ceed,front
Kia,8500,sedan,120,2,Other,yes,2007,Magentis,front
Kia,26900,crossover,76,2.2,Diesel,yes,2013,Sorento,full
Kia,11500,sedan,47,NA,Petrol,yes,2013,Rio,front
Kia,10700,sedan,160,2,Gas,yes,2009,Magentis,
Kia,23000,crossover,70,2.2,Diesel,yes,2013,Sorento,full
Kia,11900,crossover,130,2.5,Diesel,yes,2008,Sorento,full
Kia,7700,hatch,120,1.4,Gas,yes,2009,Ceed,front
Kia,6999,hatch,124,1.4,Petrol,yes,2008,Rio,front
Kia,10900,crossover,148,3.3,Gas,yes,2007,Sorento,full
Kia,15200,vagon,87,1.6,Diesel,yes,2013,Ceed,front
Kia,19395.675,crossover,1,1.7,Diesel,yes,2015,Sportage,front
Kia,14712.555,sedan,1,1.6,Petrol,yes,2015,Cerato,front
Kia,22000,crossover,29,2,Gas,yes,2013,Sportage,full
Kia,10500,van,172,2.9,Diesel,yes,2008,Carnival,front
Kia,7900,sedan,140,1.6,Diesel,yes,2008,Cerato,front
Kia,11400,crossover,114,2.5,Diesel,yes,2008,Sorento,full
Kia,11800,crossover,52,2.5,Diesel,yes,2008,Sorento,full
Kia,11764.116,hatch,1,1.4,Petrol,yes,2015,Rio,front
Kia,11700,crossover,95,2,Gas,yes,2010,Sportage,
Kia,6300,sedan,164,1.6,Petrol,yes,2007,Cerato,front
Kia,8800,crossover,102,2,Diesel,yes,2008,Sportage,full
Kia,17800,sedan,114,1.7,Diesel,yes,2013,Sportage,front
Kia,17700,crossover,50,2,Petrol,yes,2012,Sportage,front
Kia,10200,sedan,112,2,Gas,yes,2008,Magentis,front
Kia,11800,sedan,44,1.4,Gas,yes,2014,Rio,front
Kia,9200,hatch,125,1.6,Petrol,yes,2008,Ceed,front
Kia,10700,sedan,38,1.4,Petrol,yes,2013,Rio,front
Kia,7500,sedan,118,2,Gas,yes,2008,Cerato,
Kia,13000,sedan,64,1.6,Gas,yes,2013,Rio,front
Kia,4350,crossover,199,2,Gas,yes,1997,Sportage,full
Kia,6900,sedan,92,1.6,Petrol,yes,2007,Cerato,front
Kia,11500,hatch,93,NA,Petrol,yes,2011,Soul,front
Kia,9700,hatch,67,1.6,Petrol,yes,2011,Soul,front
Kia,7300,sedan,73,1.6,Petrol,yes,2008,Cerato,front
Kia,8500,crossover,129,2,Gas,yes,2006,Sportage,front
Kia,9500,sedan,98,1.6,Petrol,yes,2011,Cerato,front
Kia,10500,vagon,39,1.6,Petrol,yes,2011,Soul,
Kia,9450,hatch,182,2,Petrol,yes,2006,Sportage,full
Kia,13000,sedan,13,1.4,Petrol,yes,2015,Rio,front
Kia,8500,sedan,153,2,Gas,yes,2007,Magentis,front
Kia,3000,sedan,331,1.5,Gas,yes,1996,Sephia,front
Kia,9300,sedan,72,2,Gas,yes,2007,Magentis,front
Kia,4200,crossover,250,2.5,Diesel,no,2005,Sorento,full
Kia,10900,crossover,131,2,Gas,yes,2008,Sportage,full
Kia,8200,hatch,41,1.4,Gas,yes,2008,Ceed,front
Kia,7500,hatch,9,1.4,Petrol,yes,2008,Rio,front
Kia,9300,sedan,132,2.7,Gas,yes,2007,Magentis,front
Kia,8300,sedan,176,2,Petrol,yes,2008,Magentis,front
Kia,9500,sedan,58,1.6,Petrol,yes,2013,Cerato,front
Kia,4700,sedan,190,2,Petrol,yes,2002,Magentis,front
Kia,21800,crossover,92,2.2,Diesel,yes,2011,Sorento,full
Kia,4000,hatch,130,NA,Petrol,yes,2011,Rio,front
Kia,10700,other,117,1.6,Petrol,yes,2010,Cerato,front
Kia,20999,crossover,83,2,Diesel,yes,2013,Sportage,full
Kia,5500,sedan,162,2,Gas,yes,2005,Cerato,front
Kia,19000,crossover,68,2,Petrol,yes,2013,Sportage,front
Kia,17500,crossover,108,2.4,Gas,yes,2010,Sorento,full
Kia,18900,crossover,130,2.4,Petrol,yes,2011,Sorento,full
Kia,7500,hatch,63,1.4,Petrol,yes,2010,Rio,front
Kia,10900,sedan,40,1.4,Petrol,yes,2013,Rio,front
Kia,15800,crossover,125,2,Gas,yes,2010,Sportage,front
Kia,21999,crossover,120,2.2,Diesel,yes,2013,Sorento,
Kia,6200,sedan,94,2,Gas,yes,2006,Cerato,front
Kia,12500,sedan,38,1.6,Petrol,yes,2013,Rio,front
Kia,10800,crossover,140,2,Gas,yes,2007,Sportage,full
Kia,10000,crossover,198,2.5,Diesel,yes,2006,Sorento,
Kia,9400,sedan,102,1.4,Petrol,yes,2012,Rio,front
Kia,8600,sedan,57,2,Petrol,yes,2008,Magentis,front
Kia,11700,crossover,140,NA,Diesel,yes,2010,Soul,front
Kia,9500,hatch,45,1.2,Other,yes,2012,Picanto,front
Kia,16300,crossover,100,1.7,Diesel,yes,2012,Sportage,front
Kia,6500,crossover,200,2,Petrol,yes,1997,Sportage,full
Kia,5800,hatch,108,1.12,Diesel,yes,2008,Picanto,front
Kia,7150,hatch,920,1.4,Petrol,yes,2008,Ceed,front
Kia,8300,hatch,93,1.6,Petrol,yes,2008,Ceed,front
Kia,21500,crossover,150,2.2,Diesel,yes,2011,Sorento,front
Kia,22400,crossover,82,2.2,Diesel,yes,2013,Sorento,full
Kia,11400,vagon,69,2,Petrol,yes,2011,Carens,front
Kia,8100,sedan,150,2,Gas,yes,2008,Magentis,front
Kia,11000,hatch,55,1.6,Petrol,yes,2010,Soul,front
Kia,15000,sedan,69,1.6,Gas,yes,2013,Cerato,front
Kia,9200,sedan,30,1.4,Petrol,yes,2010,Rio,front
Kia,7000,sedan,156,1.6,Diesel,yes,2008,Cerato,front
Kia,22000,crossover,95,2.4,Petrol,yes,2012,Sorento,full
Kia,11500,sedan,90,2,Petrol,yes,2008,Magentis,front
Kia,0,sedan,106,2,Petrol,yes,2007,Magentis,front
Kia,12000,crossover,117,2.5,Diesel,yes,2008,Sorento,full
Kia,8600,van,125,2,Petrol,yes,2008,Carens,front
Kia,12800,van,135,2.9,Diesel,yes,2008,Carnival,front
Kia,1399,van,267,2.9,Diesel,no,2000,Carnival,front
Kia,23000,crossover,32,2,Diesel,yes,2014,Sportage,full
Kia,5000,sedan,220,2,Petrol,yes,2002,Magentis,front
Kia,23500,crossover,125,2.2,Diesel,yes,2012,Sorento,full
Kia,16200,crossover,137,2,Gas,yes,2012,Sportage,front
Kia,11500,sedan,100,1.6,Gas,yes,2012,Rio,front
Kia,2500,sedan,180,1.5,Gas,yes,1994,Sephia,
Kia,10650,van,180,2.9,Diesel,yes,2008,Carnival,front
Kia,12000,sedan,10,2,Petrol,yes,2009,Magentis,front
Kia,22000,other,5,1.6,Petrol,yes,2016,Koup,full
Kia,20300,crossover,79,2,Petrol,yes,2013,Sportage,full
Kia,8700,van,130,2,Petrol,yes,2007,Carens,front
Kia,17650,crossover,78,2,Petrol,yes,2013,Sportage,front
Kia,29900,crossover,62,2.2,Diesel,yes,2015,Sorento,full
Kia,11500,sedan,25,1.4,Petrol,yes,2013,Rio,front
Kia,9500,sedan,113,1.6,Petrol,yes,2010,Koup,front
Kia,9400,sedan,67,1.4,Petrol,yes,2012,Rio,front
Kia,10900,sedan,136,2,Diesel,yes,2008,Magentis,front
Kia,6800,crossover,190,3.5,Gas,yes,2003,Sorento,full
Kia,13900,hatch,75,1.6,Petrol,yes,2012,Ceed,front
Kia,13000,other,112,1.6,Diesel,yes,2010,Soul,front
Kia,9500,sedan,53,1.4,Petrol,yes,2012,Rio,front
Kia,12500,crossover,152,3.3,Gas,yes,2008,Sorento,full
Kia,21000,crossover,95,2.4,Petrol,yes,2011,Sorento,full
Kia,8500,hatch,88,1.4,Petrol,yes,2009,Ceed,front
Kia,26000,crossover,82,3,Diesel,yes,2011,Mohave,full
Kia,7250,sedan,170,1.6,Diesel,yes,2008,Cerato,
Kia,13500,crossover,107,2.5,Diesel,yes,2008,Sorento,full
Kia,22000,crossover,70,NA,Other,yes,2013,Sportage,
Kia,3700,other,420,1.6,Petrol,yes,2002,Sephia,front
Kia,22500,crossover,70,2,Diesel,yes,2013,Sportage,full
Kia,17777,crossover,1,2.4,Petrol,yes,2010,Sorento,full
Kia,3499,sedan,220,1.5,Petrol,yes,2001,Shuma,front
Kia,9447.75,crossover,53,1.6,Petrol,yes,2013,Sportage,front
Kia,7500,sedan,165,2,Petrol,yes,2006,Magentis,front
Kia,9850,van,82,2,Petrol,yes,2009,Carens,
Kia,6300,hatch,89,1.1,Petrol,yes,2006,Picanto,front
Kia,7900,sedan,147,2,Gas,yes,2008,Cerato,front
Kia,14200,sedan,60,1.6,Petrol,yes,2013,Cerato,front
Kia,5700,sedan,128,1.4,Petrol,yes,2007,Rio,front
Kia,12900,crossover,202,2.5,Diesel,yes,2007,Sorento,full
Kia,18800,crossover,86,2.4,Gas,yes,2012,Sorento,full
Kia,33419.1,crossover,0,2.2,Diesel,yes,2015,Sorento,full
Kia,3000,sedan,155,1.3,Gas,yes,2002,Rio,front
Kia,7800,other,140,2,Petrol,yes,2007,Magentis,front
Kia,18700,crossover,34,2,Gas,yes,2012,Sportage,full
Kia,6450,sedan,160,1.6,Petrol,yes,2007,Cerato,front
Kia,28900,crossover,58,2.2,Diesel,yes,2013,Sorento,full
Kia,11500,crossover,128,2.5,Diesel,yes,2009,Sorento,full
Kia,12800,hatch,50,1.6,Petrol,yes,2012,Soul,front
Kia,22000,crossover,75,2.4,Gas,yes,2011,Sorento,full
Kia,9750,crossover,150,2,Petrol,yes,2008,Sportage,front
Kia,8500,sedan,150,2,Gas,yes,2008,Magentis,front
Kia,3300,van,300,2.2,Diesel,yes,1998,Besta,rear
Kia,9300,sedan,163,3.5,Petrol,yes,2006,Opirus,front
Kia,18300,crossover,119,2.4,Gas,yes,2011,Sorento,full
Kia,11200,other,151,2.5,Diesel,yes,2007,Sorento,full
Kia,11111,sedan,44,1.4,Gas,yes,2013,Rio,front
Kia,2500,sedan,300,1.8,Gas,yes,1998,Clarus,front
Kia,6500,hatch,103,2,Petrol,yes,2006,Cerato,front
Kia,13111,sedan,11,1.4,Petrol,yes,2015,Rio,front
Kia,6700,hatch,95,1.4,Petrol,yes,2008,Rio,front
Kia,11800,crossover,133,2.5,Diesel,yes,2007,Sorento,full
Kia,13000,crossover,155,2.5,Diesel,yes,2008,Sorento,full
Kia,10300,sedan,55,1.6,Petrol,yes,2013,Rio,front
Kia,8000,van,145,2,Diesel,yes,2008,Carens,front
Kia,20633.886,crossover,0,1.7,Diesel,yes,2016,Sportage,front
Kia,6300,sedan,138,1.6,Petrol,yes,2006,Cerato,
Kia,8400,other,112,1.4,Petrol,yes,2008,Pro Ceed,front
Kia,8900,hatch,76,1.6,Petrol,yes,2008,Ceed,front
Kia,17700,crossover,93,2,Gas,yes,2012,Sportage,full
Kia,16900,sedan,72,2,Petrol,yes,2012,Optima,front
Kia,17300,crossover,58,1.7,Diesel,yes,2012,Sportage,front
Kia,3400,sedan,140,1.3,Petrol,yes,2002,Rio,front
Kia,6900,sedan,79,1.4,Other,yes,2010,Rio,front
Kia,8500,hatch,120,1.6,Diesel,yes,2008,Ceed,front
Kia,2800,sedan,250,1.8,Petrol,yes,1997,Clarus,front
Kia,8400,hatch,94,1.6,Diesel,yes,2007,Ceed,front
Kia,8500,sedan,117,2,Diesel,yes,2007,Magentis,front
Kia,14777,crossover,119,2.5,Diesel,yes,2009,Sorento,full
Kia,11500,other,110,2,Petrol,yes,2012,Koup,front
Kia,6800,sedan,115,1.4,Gas,yes,2008,Rio,front
Kia,11111,sedan,107,2,Gas,yes,2008,Magentis,front
Kia,6900,sedan,115,1.6,Gas,yes,2008,Cerato,front
Kia,7700,sedan,45,1.4,Petrol,yes,2011,Rio,front
Kia,3500,sedan,202,2,Petrol,yes,2000,Clarus,front
Kia,10900,sedan,28,NA,Petrol,yes,2013,Rio,front
Kia,5500,crossover,255,2,Gas,yes,1997,Sportage,full
Kia,7999,hatch,112,1.6,Other,yes,2008,Ceed,front
Kia,11300,hatch,67,1.6,Petrol,yes,2010,Ceed,front
Kia,14000,crossover,145,2.5,Diesel,yes,2008,Sorento,full
Lamborghini,130000,other,20,5,Petrol,yes,2008,Gallardo,full
Lancia,1950,sedan,1,2.5,Diesel,yes,1990,Thema,front
Lancia,1550,sedan,250,NA,Other,yes,1990,Prisma,
Lancia,3000,van,290,2.2,Diesel,no,2002,Phedra,front
Land Rover,0,crossover,0,4.4,Diesel,yes,2016,Range Rover,full
Land Rover,29500,crossover,50,3.5,Diesel,yes,2008,Range Rover Sport,full
Land Rover,43500,crossover,54,5,Petrol,yes,2012,Range Rover Sport,full
Land Rover,40000,vagon,52,2.2,Diesel,yes,2013,Range Rover Evoque,full
Land Rover,53500,crossover,69,3.5,Diesel,yes,2012,Range Rover Sport,full
